Nose And Shoulder Angle,Eye Angle,Label
81.458965265,54.439701707,0
83.257965443,58.523547765,0
83.601025885,57.874696597,0
84.250646527,56.699038932,0
82.416181513,57.965833691,0
80.568761113,59.337258026,0
79.642154325,59.769781778,0
76.828802362,55.365160189,0
77.031502394,56.023020736,0
77.948492672,54.557293123,0
78.787475759,56.361718137,0
83.118380844,54.818190258,0
85.468289704,55.489928801,0
88.721786932,55.473477739,0
89.823506822,54.937523339,0
89.495209664,55.523198802,0
89.460611842,56.101650523,0
89.254990774,56.357876559,0
89.945730902,56.808806477,0
90.463347919,55.500656336,0
90.689047414,55.177513627,0
90.614306703,55.90752704,0
90.550593456,55.774035387,0
90.391065896,55.429009565,0
88.612174839,53.719224428,0
86.338406726,56.670668447,0
84.656711337,57.761527084,0
82.880203606,58.487955119,0
83.201873048,58.631947964,0
84.165449307,58.799210876,0
83.104663907,57.884223639,0
82.871728794,57.769878756,0
81.557896147,56.127965028,0
82.615368594,58.549842558,0
83.207902474,61.742925685,0
82.953345449,60.40197582,0
83.462453556,58.66983173,0
84.416632161,57.118361233,0
85.927144213,55.26412306,0
88.16498164,53.955035628,0
88.662988523,53.857738194,0
89.236458704,53.386833126,0
89.163567368,52.86867609,0
87.963109605,51.638763285,0
87.163527316,51.542793557,0
86.410249108,51.330109191,0
86.993073701,50.420393069,0
87.214000304,50.537931312,0
87.644934189,51.547223002,0
88.624691237,51.016150643,0
89.627227748,52.520346675,0
89.64168071,52.878935436,0
89.876232605,55.34846848,0
89.849460401,55.948322483,0
90.62704232,57.166935069,0
90.869097233,56.700446834,0
90.908928688,56.519608149,0
91.361553587,56.233071876,0
91.307715183,55.220022259,0
91.345653109,55.329034985,0
91.31263502,55.114340947,0
93.111244782,53.745961772,0
93.051654975,53.72592731,0
92.473575542,53.848339085,0
92.456963787,53.091258847,0
92.544011053,53.522053414,0
92.586589815,54.532413484,0
92.664762815,54.091272163,0
92.780470981,54.460432723,0
92.818718394,54.174407994,0
92.851360789,54.385063851,0
92.972216982,54.409126158,0
93.09727579,54.394788565,0
